username,date,hms,post_num,num_likes
BlairW,"Apr 9, 2019",4:34 PM,9720635,26.0
An Acute Style,"Apr 9, 2019",5:30 PM,9720692,24.0
Betelgeuse,"Apr 9, 2019",8:01 PM,9720829,30.0
1st Step,"Apr 9, 2019",9:18 PM,9720874,
1st Step,"Apr 9, 2019",9:22 PM,9720876,
tcbinnc,"Apr 9, 2019",9:43 PM,9720895,
chocsosa,"Apr 10, 2019",12:51 AM,9720961,36.0
Luigi_M,"Apr 10, 2019",12:59 AM,9720962,
blekit,"Apr 10, 2019",2:20 AM,9720979,25.0
Clouseau,"Apr 10, 2019",3:54 AM,9721007,
Luigi_M,"Apr 10, 2019",5:12 AM,9721053,14.0
Mr Knightley,"Apr 10, 2019",5:41 AM,9721075,19.0
Newcomer,"Apr 10, 2019",5:56 AM,9721082,24.0
themanfromLisbon,"Apr 10, 2019",6:38 AM,9721119,
themanfromLisbon,"Apr 10, 2019",6:40 AM,9721120,
themanfromLisbon,"Apr 10, 2019",6:46 AM,9721127,
jdp234,"Apr 10, 2019",7:00 AM,9721144,28.0
drfwtx,"Apr 10, 2019",7:10 AM,9721153,
Eli Curt,"Apr 10, 2019",7:12 AM,9721156,
Poszetka,"Apr 10, 2019",7:33 AM,9721190,22.0
Alocin,"Apr 10, 2019",9:23 AM,9721277,26.0
Cleav,"Apr 10, 2019",11:46 AM,9721449,27.0
Luigi_M,"Apr 10, 2019",12:09 PM,9721478,
Luigi_M,"Apr 10, 2019",12:12 PM,9721479,
blekit,"Apr 10, 2019",12:20 PM,9721492,
Roycru,"Apr 10, 2019",1:38 PM,9721578,18.0
DiplomaticTies,"Apr 10, 2019",1:56 PM,9721599,26.0
BlairW,"Apr 10, 2019",3:25 PM,9721708,16.0
Thin White Duke,"Apr 10, 2019",4:05 PM,9721741,
sebastian mcfox,"Apr 10, 2019",4:05 PM,9721742,37.0
Thin White Duke,"Apr 10, 2019",4:06 PM,9721743,
dluce76,"Apr 10, 2019",4:09 PM,9721747,
sebastian mcfox,"Apr 10, 2019",4:17 PM,9721754,
Betelgeuse,"Apr 10, 2019",5:53 PM,9721823,24.0
BlairW,"Apr 10, 2019",6:44 PM,9721867,
Fishbone,"Apr 10, 2019",7:36 PM,9721924,23.0
bernoulli,"Apr 10, 2019",9:26 PM,9721987,10.0
sometimesipostmyclothes,"Apr 11, 2019",10:51 AM,9722624,17.0
Alocin,"Apr 11, 2019",11:26 AM,9722681,21.0
blekit,"Apr 11, 2019",12:11 PM,9722729,26.0
lordsuperb,"Apr 11, 2019",12:15 PM,9722737,7.0
Alocin,"Apr 11, 2019",12:28 PM,9722756,6.0
Betelgeuse,"Apr 11, 2019",6:37 PM,9723176,30.0
ericgereghty,"Apr 11, 2019",7:35 PM,9723243,5.0
gettoasty,"Apr 11, 2019",10:26 PM,9723355,
1st Step,"Apr 11, 2019",11:03 PM,9723371,
Fantastic Mr Foxx,"Apr 12, 2019",1:10 AM,9723413,12.0
businessclaas,"Apr 12, 2019",1:15 AM,9723414,
RickyTakhar,"Apr 12, 2019",6:57 AM,9723600,19.0
Alocin,"Apr 12, 2019",7:01 AM,9723605,
Mr Knightley,"Apr 12, 2019",7:15 AM,9723615,22.0
Thin White Duke,"Apr 12, 2019",7:27 AM,9723629,5.0
Contango,"Apr 12, 2019",8:06 AM,9723673,
g3org3y,"Apr 12, 2019",10:33 AM,9723868,
Luigi_M,"Apr 12, 2019",10:53 AM,9723889,
themanfromLisbon,"Apr 12, 2019",3:17 PM,9724225,
Maximus Rex,"Apr 12, 2019",4:01 PM,9724267,
Mr Knightley,"Apr 13, 2019",2:21 AM,9724634,
Fishbone,"Apr 13, 2019",6:10 AM,9724699,20.0
Thin White Duke,"Apr 13, 2019",7:36 AM,9724763,5.0
Riva,"Apr 13, 2019",8:09 AM,9724790,
IEG,"Apr 13, 2019",9:00 AM,9724817,
ter1413,"Apr 13, 2019",9:10 AM,9724825,
Fishbone,"Apr 13, 2019",10:00 AM,9724864,
MGD83,"Apr 13, 2019",1:34 PM,9725026,
MGD83,"Apr 13, 2019",1:37 PM,9725029,
Mercurio,"Apr 13, 2019",1:57 PM,9725050,
AGlorifiedCrew,"Apr 13, 2019",2:12 PM,9725058,21.0
SonnyUte,"Apr 13, 2019",5:12 PM,9725183,
Eli Curt,"Apr 13, 2019",5:47 PM,9725201,9.0
1st Step,"Apr 13, 2019",5:58 PM,9725210,
Riva,"Apr 13, 2019",6:04 PM,9725218,
Epicure,"Apr 13, 2019",8:05 PM,9725307,
Epicure,"Apr 13, 2019",8:07 PM,9725308,
Roycru,"Apr 13, 2019",11:30 PM,9725375,18.0
Betelgeuse,"Apr 14, 2019",9:36 AM,9725651,
An Acute Style,"Apr 14, 2019",5:31 PM,9725954,18.0
bernoulli,"Apr 14, 2019",11:20 PM,9726131,12.0
Purplelabel,"Apr 15, 2019",12:34 AM,9726148,22.0
Mr Knightley,"Apr 15, 2019",2:11 AM,9726169,
Purplelabel,"Apr 15, 2019",2:21 AM,9726170,
Riva,"Apr 15, 2019",3:21 AM,9726181,
upr_crust,"Apr 15, 2019",4:23 AM,9726198,20.0
Purplelabel,"Apr 15, 2019",4:25 AM,9726199,
Riva,"Apr 15, 2019",4:28 AM,9726201,
crazn,"Apr 15, 2019",5:04 AM,9726217,
Mr Knightley,"Apr 15, 2019",5:35 AM,9726234,16.0
themanfromLisbon,"Apr 15, 2019",7:00 AM,9726320,
themanfromLisbon,"Apr 15, 2019",7:08 AM,9726331,
themanfromLisbon,"Apr 15, 2019",7:17 AM,9726337,
jdp234,"Apr 15, 2019",7:32 AM,9726352,13.0
Mr Knightley,"Apr 15, 2019",7:32 AM,9726354,
mcobinad,"Apr 15, 2019",8:05 AM,9726387,48.0
An Acute Style,"Apr 15, 2019",8:06 AM,9726388,19.0
Eli Curt,"Apr 15, 2019",8:09 AM,9726391,
IEG,"Apr 15, 2019",10:25 AM,9726577,11.0
Clouseau,"Apr 15, 2019",10:30 AM,9726582,
gavspen,"Apr 15, 2019",11:05 AM,9726614,
Mr Knightley,"Apr 15, 2019",11:25 AM,9726633,
Clouseau,"Apr 15, 2019",11:28 AM,9726640,
Coffandcig,"Apr 15, 2019",11:36 AM,9726650,
1st Step,"Apr 15, 2019",11:44 AM,9726659,
norMD,"Apr 15, 2019",11:54 AM,9726678,
sometimesipostmyclothes,"Apr 15, 2019",12:02 PM,9726686,
Eli Curt,"Apr 15, 2019",12:08 PM,9726692,
tcbinnc,"Apr 15, 2019",12:30 PM,9726724,
themanfromLisbon,"Apr 15, 2019",2:53 PM,9726895,
themanfromLisbon,"Apr 15, 2019",2:58 PM,9726903,
tcbinnc,"Apr 15, 2019",3:49 PM,9726969,
patliean1,"Apr 15, 2019",4:13 PM,9726997,
Roycru,"Apr 15, 2019",4:52 PM,9727036,18.0
upr_crust,"Apr 15, 2019",5:02 PM,9727044,
An Acute Style,"Apr 15, 2019",6:02 PM,9727099,7.0
ericgereghty,"Apr 15, 2019",6:37 PM,9727134,13.0
Alocin,"Apr 15, 2019",7:27 PM,9727169,10.0
Betelgeuse,"Apr 15, 2019",8:38 PM,9727238,22.0
1st Step,"Apr 15, 2019",9:38 PM,9727287,
Mercurio,"Apr 15, 2019",9:42 PM,9727289,
1st Step,"Apr 15, 2019",9:43 PM,9727293,
Clouseau,"Apr 15, 2019",10:34 PM,9727312,15.0
Alan Bee,"Apr 15, 2019",11:06 PM,9727330,5.0
mcobinad,"Apr 15, 2019",11:15 PM,9727331,
mcobinad,"Apr 15, 2019",11:20 PM,9727332,
Contango,"Apr 16, 2019",12:29 AM,9727345,
blekit,"Apr 16, 2019",1:23 AM,9727358,9.0
DiplomaticTies,"Apr 16, 2019",2:48 AM,9727380,10.0
am55,"Apr 16, 2019",3:22 AM,9727389,
themanfromLisbon,"Apr 16, 2019",3:35 AM,9727395,
Riva,"Apr 16, 2019",3:45 AM,9727400,
themanfromLisbon,"Apr 16, 2019",3:48 AM,9727401,
am55,"Apr 16, 2019",3:50 AM,9727402,
Riva,"Apr 16, 2019",3:54 AM,9727405,
upr_crust,"Apr 16, 2019",3:57 AM,9727406,15.0
crazn,"Apr 16, 2019",4:07 AM,9727410,
DiplomaticTies,"Apr 16, 2019",4:27 AM,9727414,9.0
Riva,"Apr 16, 2019",6:05 AM,9727474,
am55,"Apr 16, 2019",9:34 AM,9727640,
Claghorn,"Apr 16, 2019",1:18 PM,9727907,21.0
Thin White Duke,"Apr 16, 2019",1:48 PM,9727950,
Clouseau,"Apr 16, 2019",2:20 PM,9727982,16.0
Claghorn,"Apr 16, 2019",3:36 PM,9728053,
SonnyUte,"Apr 16, 2019",5:49 PM,9728187,10.0
Betelgeuse,"Apr 16, 2019",6:04 PM,9728204,17.0
1st Step,"Apr 16, 2019",6:29 PM,9728230,
emptym,"Apr 16, 2019",10:29 PM,9728387,25.0
Riva,"Apr 16, 2019",10:30 PM,9728388,
upr_crust,"Apr 17, 2019",3:59 AM,9728489,14.0
jdp234,"Apr 17, 2019",6:40 AM,9728587,20.0
flipstah,"Apr 17, 2019",8:54 AM,9728763,11.0
dalevy,"Apr 17, 2019",9:09 AM,9728778,
Mr. Six,"Apr 17, 2019",10:52 AM,9728896,29.0
flipstah,"Apr 17, 2019",11:15 AM,9728941,
dalevy,"Apr 17, 2019",11:19 AM,9728944,
flipstah,"Apr 17, 2019",11:58 AM,9728989,
dalevy,"Apr 17, 2019",12:05 PM,9728999,
lordsuperb,"Apr 17, 2019",1:33 PM,9729077,
flipstah,"Apr 17, 2019",2:14 PM,9729134,
DiplomaticTies,"Apr 17, 2019",2:15 PM,9729137,24.0
Mr. Six,"Apr 17, 2019",2:39 PM,9729171,
Betelgeuse,"Apr 17, 2019",4:11 PM,9729253,41.0
Roycru,"Apr 17, 2019",7:26 PM,9729457,18.0
JohnAAG,"Apr 17, 2019",9:21 PM,9729553,
emptym,"Apr 17, 2019",10:30 PM,9729579,22.0
bernoulli,"Apr 18, 2019",12:43 AM,9729615,12.0
Luigi_M,"Apr 18, 2019",4:12 AM,9729681,
Luigi_M,"Apr 18, 2019",4:15 AM,9729683,
upr_crust,"Apr 18, 2019",4:30 AM,9729691,16.0
themanfromLisbon,"Apr 18, 2019",8:04 AM,9729913,
bernoulli,"Apr 18, 2019",8:39 AM,9729966,
Clouseau,"Apr 18, 2019",9:44 AM,9730043,
Mr. Six,"Apr 18, 2019",11:02 AM,9730164,28.0
RishaStyle,"Apr 18, 2019",11:13 AM,9730184,27.0
Luigi_M,"Apr 18, 2019",11:33 AM,9730225,
Alocin,"Apr 18, 2019",12:15 PM,9730321,
1st Step,"Apr 18, 2019",12:31 PM,9730341,
1st Step,"Apr 18, 2019",12:47 PM,9730359,5.0
Alocin,"Apr 18, 2019",12:49 PM,9730363,15.0
pickergc,"Apr 18, 2019",3:27 PM,9730544,16.0
lordsuperb,"Apr 18, 2019",4:36 PM,9730605,
Claghorn,"Apr 18, 2019",5:09 PM,9730632,26.0
Mr. Six,"Apr 18, 2019",5:13 PM,9730637,
upr_crust,"Apr 18, 2019",5:19 PM,9730642,5.0
usctrojans31,"Apr 18, 2019",7:11 PM,9730743,
chocsosa,"Apr 18, 2019",7:26 PM,9730755,
Riva,"Apr 18, 2019",7:28 PM,9730757,
Clouseau,"Apr 18, 2019",8:25 PM,9730799,
ericgereghty,"Apr 18, 2019",8:31 PM,9730805,
Riva,"Apr 18, 2019",8:49 PM,9730817,
blekit,"Apr 18, 2019",11:28 PM,9730895,11.0
DiplomaticTies,"Apr 19, 2019",1:39 AM,9730944,6.0
upr_crust,"Apr 19, 2019",3:12 AM,9730971,
upr_crust,"Apr 19, 2019",4:42 AM,9731001,10.0
usctrojans31,"Apr 19, 2019",5:29 AM,9731019,
Luger,"Apr 19, 2019",8:42 AM,9731243,19.0
Roy Al,"Apr 19, 2019",8:58 AM,9731261,19.0
Luger,"Apr 19, 2019",10:00 AM,9731363,17.0
An Acute Style,"Apr 19, 2019",10:44 AM,9731460,13.0
Luger,"Apr 19, 2019",10:58 AM,9731484,
Blake Stitched Blues,"Apr 19, 2019",11:04 AM,9731494,
An Acute Style,"Apr 19, 2019",12:10 PM,9731568,
IEG,"Apr 19, 2019",12:19 PM,9731586,23.0
1st Step,"Apr 19, 2019",12:57 PM,9731610,
1st Step,"Apr 19, 2019",1:00 PM,9731615,
1st Step,"Apr 19, 2019",1:03 PM,9731618,
IEG,"Apr 19, 2019",1:09 PM,9731622,
Thomson,"Apr 19, 2019",2:28 PM,9731708,
blekit,"Apr 19, 2019",2:47 PM,9731725,
Luger,"Apr 19, 2019",4:01 PM,9731797,
Roycru,"Apr 19, 2019",4:17 PM,9731813,12.0
tcbinnc,"Apr 19, 2019",4:50 PM,9731845,
tcbinnc,"Apr 19, 2019",4:52 PM,9731846,
An Acute Style,"Apr 19, 2019",5:50 PM,9731872,21.0
Roy Al,"Apr 20, 2019",5:05 AM,9732122,
An Acute Style,"Apr 20, 2019",7:50 AM,9732203,18.0
smittycl,"Apr 20, 2019",8:16 AM,9732217,21.0
Newcomer,"Apr 20, 2019",1:24 PM,9732453,35.0
Thin White Duke,"Apr 20, 2019",2:41 PM,9732501,
Thin White Duke,"Apr 20, 2019",2:43 PM,9732503,
DiplomaticTies,"Apr 20, 2019",2:49 PM,9732507,23.0
dalevy,"Apr 20, 2019",4:00 PM,9732567,11.0
UrbanComposition,"Apr 20, 2019",4:03 PM,9732571,21.0
IEG,"Apr 20, 2019",4:25 PM,9732597,
pickergc,"Apr 20, 2019",4:52 PM,9732623,
lordsuperb,"Apr 20, 2019",6:09 PM,9732673,
jdp234,"Apr 20, 2019",6:24 PM,9732678,
smittycl,"Apr 20, 2019",6:57 PM,9732698,
MGD83,"Apr 20, 2019",9:29 PM,9732789,
Riva,"Apr 20, 2019",9:43 PM,9732799,
tcbinnc,"Apr 20, 2019",10:41 PM,9732815,
blekit,"Apr 20, 2019",10:58 PM,9732820,
1st Step,"Apr 21, 2019",12:18 AM,9732846,
smittycl,"Apr 21, 2019",5:32 AM,9732921,
themanfromLisbon,"Apr 21, 2019",6:51 AM,9732961,
Roycru,"Apr 21, 2019",7:08 AM,9732976,28.0
pbmax,"Apr 21, 2019",8:40 AM,9733029,
1st Step,"Apr 21, 2019",9:58 AM,9733090,
tcbinnc,"Apr 21, 2019",10:04 AM,9733092,
tcbinnc,"Apr 21, 2019",10:07 AM,9733094,
IEG,"Apr 21, 2019",10:23 AM,9733126,16.0
vriche,"Apr 21, 2019",10:30 AM,9733140,46.0
IEG,"Apr 21, 2019",10:45 AM,9733152,
IEG,"Apr 21, 2019",10:50 AM,9733159,
vriche,"Apr 21, 2019",11:15 AM,9733180,
tcbinnc,"Apr 21, 2019",11:59 AM,9733219,
vriche,"Apr 21, 2019",12:04 PM,9733224,
dazedstate,"Apr 21, 2019",12:09 PM,9733230,27.0
An Acute Style,"Apr 21, 2019",2:36 PM,9733340,16.0
An Acute Style,"Apr 21, 2019",2:41 PM,9733346,
dazedstate,"Apr 21, 2019",3:01 PM,9733364,
Dingusberry,"Apr 21, 2019",3:10 PM,9733374,
Mercurio,"Apr 21, 2019",4:51 PM,9733488,
LiteraryBotany,"Apr 21, 2019",6:56 PM,9733579,22.0
1st Step,"Apr 21, 2019",7:53 PM,9733620,
Mercurio,"Apr 21, 2019",8:08 PM,9733630,
tcbinnc,"Apr 21, 2019",9:13 PM,9733691,
bernoulli,"Apr 22, 2019",1:15 AM,9733748,12.0
upr_crust,"Apr 22, 2019",4:04 AM,9733776,21.0
DiplomaticTies,"Apr 22, 2019",4:54 AM,9733791,
Clouseau,"Apr 22, 2019",5:39 AM,9733819,5.0
An Acute Style,"Apr 22, 2019",6:29 AM,9733856,11.0
jdp234,"Apr 22, 2019",7:06 AM,9733888,23.0
knoodie,"Apr 22, 2019",7:52 AM,9733934,28.0
themanfromLisbon,"Apr 22, 2019",8:09 AM,9733952,
Thin White Duke,"Apr 22, 2019",9:23 AM,9734043,8.0
UrbanComposition,"Apr 22, 2019",9:33 AM,9734061,29.0
Daniel Hakimi,"Apr 22, 2019",9:40 AM,9734083,
TheSuitBurnsBetter,"Apr 22, 2019",11:32 AM,9734224,17.0
LiteraryBotany,"Apr 22, 2019",12:21 PM,9734294,7.0
shirtsnob,"Apr 22, 2019",12:42 PM,9734321,
shirtsnob,"Apr 22, 2019",12:58 PM,9734337,
themanfromLisbon,"Apr 22, 2019",3:41 PM,9734505,
Roycru,"Apr 22, 2019",3:51 PM,9734511,15.0
RishaStyle,"Apr 22, 2019",6:04 PM,9734633,16.0
Betelgeuse,"Apr 22, 2019",8:04 PM,9734743,19.0
bernoulli,"Apr 22, 2019",10:07 PM,9734817,7.0
tcbinnc,"Apr 22, 2019",10:44 PM,9734824,
Lancaster,"Apr 22, 2019",11:01 PM,9734828,
Clouseau,"Apr 22, 2019",11:34 PM,9734837,
bernoulli,"Apr 23, 2019",12:49 AM,9734853,
mco543,"Apr 23, 2019",1:49 AM,9734869,
Luger,"Apr 23, 2019",8:36 AM,9735082,
patliean1,"Apr 23, 2019",8:51 AM,9735105,
LiteraryBotany,"Apr 23, 2019",10:17 AM,9735228,
themanfromLisbon,"Apr 23, 2019",10:52 AM,9735259,
SonnyUte,"Apr 23, 2019",11:10 AM,9735280,18.0
sometimesipostmyclothes,"Apr 23, 2019",11:26 AM,9735300,19.0
Daniel Hakimi,"Apr 23, 2019",11:37 AM,9735314,
Daniel Hakimi,"Apr 23, 2019",11:42 AM,9735323,
SonnyUte,"Apr 23, 2019",2:56 PM,9735525,
IEG,"Apr 23, 2019",3:35 PM,9735569,
An Acute Style,"Apr 23, 2019",3:42 PM,9735579,42.0
Betelgeuse,"Apr 23, 2019",6:02 PM,9735723,14.0
LiteraryBotany,"Apr 23, 2019",6:02 PM,9735724,12.0
strider11,"Apr 23, 2019",7:34 PM,9735801,
Maximus Rex,"Apr 23, 2019",7:52 PM,9735816,
ctp120,"Apr 23, 2019",8:23 PM,9735827,
tcbinnc,"Apr 23, 2019",9:43 PM,9735865,
bernoulli,"Apr 23, 2019",11:15 PM,9735888,
1st Step,"Apr 23, 2019",11:22 PM,9735893,5.0
gettoasty,"Apr 23, 2019",11:53 PM,9735908,
sometimesipostmyclothes,"Apr 24, 2019",1:09 AM,9735933,19.0
chocsosa,"Apr 24, 2019",1:13 AM,9735935,34.0
upr_crust,"Apr 24, 2019",4:04 AM,9735984,17.0
Twins,"Apr 24, 2019",5:05 AM,9736008,21.0
Luigi_M,"Apr 24, 2019",5:14 AM,9736013,
Betelgeuse,"Apr 24, 2019",5:17 AM,9736017,
emptym,"Apr 24, 2019",7:26 AM,9736135,
Roy Al,"Apr 24, 2019",9:03 AM,9736278,17.0
Luger,"Apr 24, 2019",9:08 AM,9736292,15.0
Mr. Six,"Apr 24, 2019",9:40 AM,9736341,45.0
flipstah,"Apr 24, 2019",11:06 AM,9736489,
pickergc,"Apr 24, 2019",11:14 AM,9736503,
Mr. Six,"Apr 24, 2019",11:58 AM,9736563,
dazedstate,"Apr 24, 2019",12:37 PM,9736620,
DiplomaticTies,"Apr 24, 2019",12:45 PM,9736631,
DiplomaticTies,"Apr 24, 2019",12:47 PM,9736635,23.0
Mr. Six,"Apr 24, 2019",12:56 PM,9736644,
shirtsnob,"Apr 24, 2019",1:22 PM,9736658,
themanfromLisbon,"Apr 24, 2019",2:15 PM,9736712,
themanfromLisbon,"Apr 24, 2019",2:17 PM,9736713,
themanfromLisbon,"Apr 24, 2019",2:17 PM,9736716,
flipstah,"Apr 24, 2019",4:32 PM,9736834,
LiteraryBotany,"Apr 24, 2019",6:18 PM,9736933,10.0
1st Step,"Apr 24, 2019",7:07 PM,9736982,
1st Step,"Apr 24, 2019",7:16 PM,9736995,23.0
tcbinnc,"Apr 24, 2019",7:42 PM,9737017,
tcbinnc,"Apr 24, 2019",7:44 PM,9737020,
Betelgeuse,"Apr 24, 2019",8:12 PM,9737043,30.0
chocsosa,"Apr 24, 2019",8:28 PM,9737053,
Thomson,"Apr 24, 2019",9:32 PM,9737102,
bernoulli,"Apr 24, 2019",10:08 PM,9737113,12.0
1st Step,"Apr 24, 2019",10:48 PM,9737122,
1st Step,"Apr 24, 2019",10:52 PM,9737127,
Wild Strawberry Rabbit,"Apr 24, 2019",11:49 PM,9737145,16.0
An Acute Style,"Apr 25, 2019",2:18 AM,9737172,20.0
upr_crust,"Apr 25, 2019",4:47 AM,9737231,20.0
jdp234,"Apr 25, 2019",6:20 AM,9737295,16.0
themanfromLisbon,"Apr 25, 2019",7:47 AM,9737387,
in stitches,"Apr 25, 2019",7:53 AM,9737397,26.0
themanfromLisbon,"Apr 25, 2019",7:58 AM,9737403,17.0
Roy Al,"Apr 25, 2019",8:18 AM,9737442,21.0
An Acute Style,"Apr 25, 2019",8:58 AM,9737508,
shirtsnob,"Apr 25, 2019",2:00 PM,9737941,
DiplomaticTies,"Apr 25, 2019",2:21 PM,9737969,
themanfromLisbon,"Apr 25, 2019",3:18 PM,9738011,
BlairW,"Apr 25, 2019",3:51 PM,9738035,23.0
Roycru,"Apr 25, 2019",5:54 PM,9738111,20.0
Betelgeuse,"Apr 25, 2019",7:11 PM,9738178,31.0
1st Step,"Apr 25, 2019",8:26 PM,9738281,
1st Step,"Apr 25, 2019",8:29 PM,9738285,
1st Step,"Apr 25, 2019",8:30 PM,9738287,
1st Step,"Apr 25, 2019",8:34 PM,9738290,
Betelgeuse,"Apr 25, 2019",8:52 PM,9738308,
blekit,"Apr 25, 2019",11:38 PM,9738389,23.0
upr_crust,"Apr 26, 2019",4:49 AM,9738586,9.0
Poszetka,"Apr 26, 2019",5:28 AM,9738601,10.0
jdp234,"Apr 26, 2019",6:21 AM,9738623,14.0
Luigi_M,"Apr 26, 2019",6:35 AM,9738635,
Luigi_M,"Apr 26, 2019",6:36 AM,9738637,
Roy Al,"Apr 26, 2019",6:50 AM,9738653,12.0
An Acute Style,"Apr 26, 2019",7:19 AM,9738678,17.0
Luger,"Apr 26, 2019",9:12 AM,9738830,7.0
An Acute Style,"Apr 26, 2019",10:27 AM,9738985,
pickergc,"Apr 26, 2019",12:03 PM,9739157,19.0
jdp234,"Apr 26, 2019",2:04 PM,9739343,
g3org3y,"Apr 26, 2019",2:13 PM,9739354,9.0
Alocin,"Apr 26, 2019",2:37 PM,9739369,15.0
SonnyUte,"Apr 26, 2019",5:10 PM,9739510,
Roy Al,"Apr 26, 2019",10:03 PM,9739733,
1st Step,"Apr 26, 2019",10:45 PM,9739739,
pickergc,"Apr 27, 2019",5:02 AM,9739807,
SonnyUte,"Apr 27, 2019",5:40 AM,9739827,
drfwtx,"Apr 27, 2019",6:26 AM,9739861,13.0
Betelgeuse,"Apr 27, 2019",8:08 AM,9739964,36.0
Luigi_M,"Apr 27, 2019",8:39 AM,9739993,
drfwtx,"Apr 27, 2019",9:38 AM,9740047,
DiplomaticTies,"Apr 27, 2019",9:49 AM,9740058,33.0
dazedstate,"Apr 27, 2019",12:17 PM,9740195,22.0
An Acute Style,"Apr 27, 2019",6:26 PM,9740481,25.0
1st Step,"Apr 27, 2019",9:42 PM,9740589,
1st Step,"Apr 27, 2019",9:47 PM,9740591,
mco543,"Apr 27, 2019",11:36 PM,9740643,
tictac,"Apr 28, 2019",8:43 AM,9740857,
dazedstate,"Apr 28, 2019",11:39 AM,9740992,38.0
AJL,"Apr 28, 2019",1:32 PM,9741074,
dazedstate,"Apr 28, 2019",1:55 PM,9741094,6.0
upr_crust,"Apr 29, 2019",4:04 AM,9741596,18.0
Thomson,"Apr 29, 2019",7:20 AM,9741700,
Roy Al,"Apr 29, 2019",7:32 AM,9741725,26.0
LiteraryBotany,"Apr 29, 2019",9:34 AM,9741868,
LiteraryBotany,"Apr 29, 2019",12:22 PM,9742057,9.0
MrUsedThreads,"Apr 29, 2019",12:24 PM,9742062,
SonnyUte,"Apr 29, 2019",4:47 PM,9742251,
Roycru,"Apr 29, 2019",6:52 PM,9742390,24.0
Betelgeuse,"Apr 29, 2019",7:02 PM,9742409,30.0
emptym,"Apr 29, 2019",8:47 PM,9742478,23.0
justinkapur,"Apr 29, 2019",9:18 PM,9742499,
dazedstate,"Apr 29, 2019",9:19 PM,9742500,
bernoulli,"Apr 29, 2019",9:31 PM,9742503,10.0
Alocin,"Apr 29, 2019",9:36 PM,9742505,16.0
dazedstate,"Apr 29, 2019",9:47 PM,9742520,
Roy Al,"Apr 29, 2019",9:50 PM,9742521,
Alocin,"Apr 29, 2019",10:03 PM,9742527,
1st Step,"Apr 29, 2019",10:33 PM,9742539,
Mr Knightley,"Apr 30, 2019",6:08 AM,9742666,20.0
jdp234,"Apr 30, 2019",6:10 AM,9742669,13.0
dazedstate,"Apr 30, 2019",6:27 AM,9742684,
Roy Al,"Apr 30, 2019",6:30 AM,9742688,14.0
sometimesipostmyclothes,"Apr 30, 2019",7:24 AM,9742735,12.0
Mr Knightley,"Apr 30, 2019",7:28 AM,9742741,
themanfromLisbon,"Apr 30, 2019",9:19 AM,9742876,
themanfromLisbon,"Apr 30, 2019",9:24 AM,9742881,14.0
IEG,"Apr 30, 2019",9:55 AM,9742931,15.0
justridiculous,"Apr 30, 2019",10:11 AM,9742969,
Betelgeuse,"Apr 30, 2019",10:11 AM,9742971,
themanfromLisbon,"Apr 30, 2019",10:19 AM,9742990,
blekit,"Apr 30, 2019",11:26 AM,9743080,19.0
Alocin,"Apr 30, 2019",11:55 AM,9743115,19.0
MrUsedThreads,"Apr 30, 2019",11:59 AM,9743121,
LiteraryBotany,"Apr 30, 2019",5:29 PM,9743435,11.0
Riva,"Apr 30, 2019",6:30 PM,9743491,
1st Step,"Apr 30, 2019",6:59 PM,9743541,
1st Step,"Apr 30, 2019",7:00 PM,9743542,
IEG,"Apr 30, 2019",7:02 PM,9743546,
Betelgeuse,"Apr 30, 2019",7:13 PM,9743558,16.0
Mr Knightley,"May 1, 2019",12:25 AM,9743686,
Mr Knightley,"May 1, 2019",12:26 AM,9743687,
upr_crust,"May 1, 2019",4:34 AM,9743734,13.0
LiteraryBotany,"May 1, 2019",4:35 AM,9743737,
blekit,"May 1, 2019",4:47 AM,9743742,19.0
LiteraryBotany,"May 1, 2019",4:49 AM,9743744,
LiteraryBotany,"May 1, 2019",4:50 AM,9743745,
tcbinnc,"May 1, 2019",7:02 AM,9743868,
Kappelan,"May 1, 2019",7:16 AM,9743886,
tcbinnc,"May 1, 2019",12:05 PM,9744252,
DiplomaticTies,"May 1, 2019",12:12 PM,9744257,11.0
tcbinnc,"May 1, 2019",12:48 PM,9744295,
LiteraryBotany,"May 1, 2019",12:58 PM,9744310,
LiteraryBotany,"May 1, 2019",1:10 PM,9744335,18.0
themanfromLisbon,"May 1, 2019",1:30 PM,9744360,
tcbinnc,"May 1, 2019",1:40 PM,9744372,
MrUsedThreads,"May 1, 2019",2:35 PM,9744434,
Betelgeuse,"May 1, 2019",8:17 PM,9744740,29.0
jtorres94,"May 1, 2019",9:15 PM,9744778,
Gerry Nelson,"May 1, 2019",10:13 PM,9744792,32.0
upr_crust,"May 2, 2019",4:25 AM,9744893,24.0
Luigi_M,"May 2, 2019",4:54 AM,9744910,
Luigi_M,"May 2, 2019",5:13 AM,9744922,10.0
Contango,"May 2, 2019",5:16 AM,9744923,
Luigi_M,"May 2, 2019",5:24 AM,9744928,
Eli Curt,"May 2, 2019",5:29 AM,9744932,9.0
Eli Curt,"May 2, 2019",5:30 AM,9744934,
Betelgeuse,"May 2, 2019",5:33 AM,9744939,
Luigi_M,"May 2, 2019",5:34 AM,9744940,
Eli Curt,"May 2, 2019",5:41 AM,9744948,6.0
Luigi_M,"May 2, 2019",5:43 AM,9744951,
themanfromLisbon,"May 2, 2019",6:58 AM,9745022,
Roy Al,"May 2, 2019",6:59 AM,9745024,15.0
