username,date,hms,post_num,num_likes
FrankCowperwood,"May 9, 2018",7:59 AM,9321071,
vapahtaja,"May 9, 2018",9:25 AM,9321173,
vapahtaja,"May 9, 2018",9:29 AM,9321175,
GoldenTribe,"May 9, 2018",9:39 AM,9321182,
colabear,"May 9, 2018",12:33 PM,9321367,
#dadcore,"May 9, 2018",12:52 PM,9321402,33.0
sssuhr,"May 9, 2018",12:55 PM,9321406,35.0
#dadcore,"May 9, 2018",1:20 PM,9321433,6.0
RegisDB9,"May 9, 2018",2:01 PM,9321502,9.0
LonerMatt,"May 9, 2018",2:03 PM,9321506,
FrankCowperwood,"May 9, 2018",2:44 PM,9321559,
chameshi_nampa,"May 9, 2018",3:02 PM,9321578,17.0
RegisDB9,"May 9, 2018",3:04 PM,9321583,
penanceroyaltea,"May 9, 2018",3:13 PM,9321590,
FrankCowperwood,"May 9, 2018",3:17 PM,9321594,
FrankCowperwood,"May 9, 2018",3:19 PM,9321598,
WBaker,"May 9, 2018",5:52 PM,9321794,7.0
habitant,"May 9, 2018",7:17 PM,9321916,
mmmargeologist,"May 10, 2018",5:07 AM,9322551,15.0
penanceroyaltea,"May 10, 2018",5:13 AM,9322559,
Newcomer,"May 10, 2018",6:14 AM,9322620,40.0
GheeButtersnaps,"May 10, 2018",10:06 AM,9322977,
e0d9n0b5,"May 10, 2018",11:57 AM,9323112,
habitant,"May 10, 2018",5:08 PM,9323487,
RegisDB9,"May 10, 2018",6:33 PM,9323633,22.0
cocostella,"May 10, 2018",9:04 PM,9323809,
RegisDB9,"May 10, 2018",9:24 PM,9323832,
penanceroyaltea,"May 10, 2018",10:45 PM,9323881,
Spehsmonkey,"May 11, 2018",5:15 AM,9324485,9.0
UrbanComposition,"May 11, 2018",6:26 AM,9324557,
Newcomer,"May 11, 2018",6:44 AM,9324578,
Spehsmonkey,"May 11, 2018",7:31 AM,9324661,
nsubrmnn,"May 11, 2018",8:25 AM,9324725,12.0
e0d9n0b5,"May 11, 2018",10:02 AM,9324873,8.0
zunker,"May 11, 2018",11:13 AM,9324954,9.0
ChetB,"May 11, 2018",11:16 AM,9324961,
vacationson,"May 11, 2018",12:13 PM,9325054,
penanceroyaltea,"May 11, 2018",3:30 PM,9325333,7.0
Rais,"May 11, 2018",4:34 PM,9325395,47.0
White Lotus,"May 11, 2018",4:49 PM,9325406,
Superb0bo,"May 11, 2018",5:02 PM,9325417,
vapahtaja,"May 11, 2018",5:25 PM,9325437,17.0
bleakhaven,"May 11, 2018",7:14 PM,9325570,23.0
gettoasty,"May 11, 2018",7:17 PM,9325578,5.0
hendrix,"May 11, 2018",7:24 PM,9325584,9.0
gettoasty,"May 11, 2018",7:28 PM,9325589,
hendrix,"May 11, 2018",7:36 PM,9325595,
Rais,"May 11, 2018",7:47 PM,9325603,5.0
Spehsmonkey,"May 11, 2018",9:03 PM,9325672,
gettoasty,"May 11, 2018",9:24 PM,9325683,
dieworkwear,"May 11, 2018",10:00 PM,9325705,
vapahtaja,"May 12, 2018",12:46 AM,9325778,
Coldsnap,"May 12, 2018",1:10 AM,9325804,
Purplelabel,"May 12, 2018",2:33 AM,9325880,
cocostella,"May 12, 2018",3:04 AM,9325956,
vacationson,"May 12, 2018",3:16 AM,9326015,
OccultaVexillum,"May 12, 2018",4:29 AM,9326146,
vacationson,"May 12, 2018",5:25 AM,9326171,6.0
#dadcore,"May 12, 2018",7:04 AM,9326255,19.0
Tabooku,"May 12, 2018",7:13 AM,9326263,
FrankCowperwood,"May 12, 2018",7:28 AM,9326275,
falgfalg,"May 12, 2018",8:24 AM,9326327,17.0
Thrift Vader,"May 12, 2018",8:51 AM,9326348,9.0
mmmargeologist,"May 12, 2018",9:26 AM,9326372,11.0
mmmargeologist,"May 12, 2018",9:27 AM,9326375,
nahneun,"May 12, 2018",10:08 AM,9326425,
mmmargeologist,"May 12, 2018",10:12 AM,9326427,
chameshi_nampa,"May 12, 2018",11:17 AM,9326508,31.0
nahneun,"May 12, 2018",11:31 AM,9326532,9.0
chameshi_nampa,"May 12, 2018",11:36 AM,9326540,
conceptual 4est,"May 12, 2018",11:37 AM,9326543,7.0
eazye,"May 12, 2018",1:55 PM,9326713,
noob in 89,"May 12, 2018",2:02 PM,9326721,
gettoasty,"May 12, 2018",4:56 PM,9326908,20.0
penanceroyaltea,"May 13, 2018",12:19 AM,9327245,
Clouseau,"May 13, 2018",3:17 AM,9327482,12.0
FrankCowperwood,"May 13, 2018",5:34 AM,9327516,
Coldsnap,"May 13, 2018",7:23 AM,9327605,
chameshi_nampa,"May 13, 2018",7:58 AM,9327642,
MementoMori,"May 13, 2018",11:08 AM,9327794,7.0
cyc wid it,"May 13, 2018",1:56 PM,9327941,
Darkside,"May 13, 2018",2:02 PM,9327947,20.0
gettoasty,"May 13, 2018",2:58 PM,9327991,
cyc wid it,"May 13, 2018",3:18 PM,9328005,
crsin,"May 13, 2018",5:32 PM,9328135,
RegisDB9,"May 13, 2018",8:08 PM,9328264,20.0
Spehsmonkey,"May 13, 2018",8:13 PM,9328269,
RegisDB9,"May 13, 2018",9:05 PM,9328292,
Spehsmonkey,"May 13, 2018",9:14 PM,9328299,
cyc wid it,"May 13, 2018",9:45 PM,9328315,
vacationson,"May 14, 2018",4:10 AM,9328817,
RegisDB9,"May 14, 2018",7:43 AM,9328936,7.0
verver,"May 14, 2018",8:21 AM,9328984,
Veit Lehmann,"May 14, 2018",8:41 AM,9329007,
bleakhaven,"May 14, 2018",8:54 AM,9329018,16.0
FrankCowperwood,"May 14, 2018",9:03 AM,9329025,
g transistor,"May 14, 2018",9:20 AM,9329046,
bleakhaven,"May 14, 2018",10:03 AM,9329090,
Lohikaarme,"May 14, 2018",10:57 AM,9329169,27.0
RegisDB9,"May 14, 2018",11:08 AM,9329182,
Zamb,"May 14, 2018",11:35 AM,9329215,
colabear,"May 14, 2018",12:08 PM,9329244,16.0
chameshi_nampa,"May 14, 2018",4:42 PM,9329552,18.0
metranger8694,"May 14, 2018",6:02 PM,9329623,
falgfalg,"May 14, 2018",7:23 PM,9329733,13.0
FrankCowperwood,"May 14, 2018",7:35 PM,9329746,
Zamb,"May 14, 2018",7:57 PM,9329766,9.0
falgfalg,"May 14, 2018",8:01 PM,9329771,
falgfalg,"May 14, 2018",8:03 PM,9329773,
FrankCowperwood,"May 14, 2018",8:14 PM,9329785,
Dirt,"May 14, 2018",8:18 PM,9329788,19.0
Thrift Vader,"May 14, 2018",8:22 PM,9329789,
falgfalg,"May 14, 2018",8:29 PM,9329793,
FrankCowperwood,"May 14, 2018",8:37 PM,9329799,
falgfalg,"May 14, 2018",8:41 PM,9329802,
FrankCowperwood,"May 14, 2018",8:42 PM,9329804,
chameshi_nampa,"May 14, 2018",9:26 PM,9329828,
vacationson,"May 15, 2018",11:37 AM,9330473,14.0
Fuuma,"May 15, 2018",12:24 PM,9330532,35.0
RegisDB9,"May 15, 2018",12:33 PM,9330544,19.0
Preemo,"May 15, 2018",3:05 PM,9330726,27.0
e0d9n0b5,"May 15, 2018",3:19 PM,9330738,
conceptual 4est,"May 15, 2018",3:22 PM,9330741,
g transistor,"May 15, 2018",3:23 PM,9330742,
sebastian mcfox,"May 15, 2018",7:59 PM,9331038,42.0
Spehsmonkey,"May 15, 2018",10:17 PM,9331144,22.0
vacationson,"May 16, 2018",5:17 AM,9331285,12.0
Fuuma,"May 16, 2018",5:45 AM,9331302,
chameshi_nampa,"May 16, 2018",8:40 AM,9331473,21.0
vacationson,"May 17, 2018",12:09 PM,9333076,
grizzlybear,"May 17, 2018",2:36 PM,9333251,5.0
MementoMori,"May 17, 2018",2:48 PM,9333266,15.0
TWEEFWEND,"May 17, 2018",2:50 PM,9333274,31.0
baltimoron,"May 17, 2018",5:43 PM,9333449,
hendrix,"May 17, 2018",6:56 PM,9333545,16.0
WBaker,"May 17, 2018",7:05 PM,9333553,15.0
mmmargeologist,"May 18, 2018",6:37 AM,9333918,8.0
nahneun,"May 18, 2018",6:38 AM,9333920,
mmmargeologist,"May 18, 2018",6:40 AM,9333924,
FrankCowperwood,"May 18, 2018",7:06 AM,9333947,
Veit Lehmann,"May 18, 2018",7:45 AM,9334004,7.0
CrowShit,"May 18, 2018",9:15 AM,9334166,60.0
PaperSaurian,"May 18, 2018",10:08 AM,9334237,34.0
FrankCowperwood,"May 18, 2018",10:10 AM,9334241,
Homme,"May 18, 2018",10:19 AM,9334257,10.0
ericleavitt,"May 18, 2018",11:57 AM,9334369,
CrowShit,"May 18, 2018",12:00 PM,9334370,
ShoutOutsFoMyBo,"May 18, 2018",12:09 PM,9334387,
conceptual 4est,"May 18, 2018",12:55 PM,9334438,13.0
conceptual 4est,"May 18, 2018",12:57 PM,9334440,
mmmargeologist,"May 18, 2018",2:25 PM,9334615,
CrowShit,"May 18, 2018",2:31 PM,9334631,12.0
FrankCowperwood,"May 18, 2018",2:55 PM,9334655,
mmmargeologist,"May 18, 2018",4:11 PM,9334736,
FrankCowperwood,"May 18, 2018",4:42 PM,9334771,
TheFoo,"May 18, 2018",6:10 PM,9334847,12.0
e0d9n0b5,"May 18, 2018",6:21 PM,9334868,
FrankCowperwood,"May 18, 2018",6:31 PM,9334885,
penanceroyaltea,"May 18, 2018",6:38 PM,9334898,
TheFoo,"May 18, 2018",6:47 PM,9334911,
emptym,"May 18, 2018",9:12 PM,9335079,35.0
chameshi_nampa,"May 18, 2018",9:44 PM,9335093,35.0
penanceroyaltea,"May 18, 2018",10:20 PM,9335107,11.0
NGOStudio,"May 19, 2018",12:00 AM,9335136,
Benesyed,"May 19, 2018",4:06 AM,9335194,
emptym,"May 19, 2018",11:01 AM,9335466,
FrankCowperwood,"May 19, 2018",3:31 PM,9335776,23.0
#dadcore,"May 19, 2018",4:24 PM,9335821,
FrankCowperwood,"May 19, 2018",4:32 PM,9335828,
Gerry Nelson,"May 19, 2018",5:28 PM,9335878,28.0
hendrix,"May 19, 2018",6:38 PM,9335922,27.0
Spehsmonkey,"May 19, 2018",7:12 PM,9335953,5.0
noob in 89,"May 19, 2018",7:56 PM,9335976,9.0
Spehsmonkey,"May 19, 2018",8:15 PM,9335987,
msg,"May 19, 2018",10:46 PM,9336069,
javy,"May 20, 2018",12:59 AM,9336101,
TheFoo,"May 20, 2018",4:55 AM,9336151,
Coldsnap,"May 20, 2018",5:26 AM,9336163,
mmmargeologist,"May 20, 2018",5:57 AM,9336192,34.0
mmmargeologist,"May 20, 2018",5:59 AM,9336195,
FrankCowperwood,"May 20, 2018",6:54 AM,9336232,10.0
penanceroyaltea,"May 20, 2018",7:30 AM,9336259,
emptym,"May 20, 2018",8:35 AM,9336311,11.0
mmmargeologist,"May 20, 2018",8:49 AM,9336317,
AJL,"May 20, 2018",8:59 AM,9336325,
Fuuma,"May 20, 2018",9:24 AM,9336364,15.0
Baron,"May 20, 2018",9:30 AM,9336370,
Fuuma,"May 20, 2018",9:36 AM,9336378,12.0
TheFoo,"May 20, 2018",9:49 AM,9336394,11.0
kashmir,"May 20, 2018",10:09 AM,9336417,
A Fellow Linguist,"May 20, 2018",12:32 PM,9336568,48.0
gettoasty,"May 20, 2018",12:48 PM,9336579,
Zamb,"May 20, 2018",12:49 PM,9336582,
g transistor,"May 20, 2018",1:41 PM,9336634,
msg,"May 20, 2018",1:48 PM,9336643,
ericleavitt,"May 20, 2018",5:36 PM,9336871,
penanceroyaltea,"May 20, 2018",5:53 PM,9336892,
TheFoo,"May 20, 2018",6:02 PM,9336899,
ericleavitt,"May 20, 2018",6:04 PM,9336903,
Timbaland,"May 20, 2018",7:58 PM,9337037,
FrankCowperwood,"May 20, 2018",7:58 PM,9337039,
msg,"May 20, 2018",8:19 PM,9337060,
chameshi_nampa,"May 20, 2018",10:04 PM,9337145,40.0
gettoasty,"May 20, 2018",10:30 PM,9337157,9.0
Coldsnap,"May 21, 2018",5:42 AM,9337326,
KaleidoscopicK,"May 21, 2018",7:13 AM,9337392,
Peter1,"May 21, 2018",7:19 AM,9337407,
chameshi_nampa,"May 21, 2018",7:29 AM,9337417,6.0
Citaro,"May 21, 2018",7:34 AM,9337421,35.0
falgfalg,"May 21, 2018",2:47 PM,9337925,25.0
endorphinz,"May 21, 2018",3:15 PM,9337963,
RegisDB9,"May 21, 2018",5:45 PM,9338138,16.0
Parker,"May 21, 2018",6:07 PM,9338167,
penanceroyaltea,"May 21, 2018",6:23 PM,9338182,
conceptual 4est,"May 21, 2018",6:27 PM,9338186,50.0
FrankCowperwood,"May 21, 2018",6:47 PM,9338208,
nahneun,"May 21, 2018",7:40 PM,9338263,
mmmargeologist,"May 21, 2018",7:49 PM,9338268,
bleakhaven,"May 21, 2018",9:52 PM,9338381,20.0
Dirt,"May 21, 2018",11:06 PM,9338409,
bleakhaven,"May 21, 2018",11:37 PM,9338415,
Slin,"May 22, 2018",12:16 AM,9338427,
zenmarket,"May 22, 2018",2:10 AM,9338460,
bleakhaven,"May 22, 2018",5:25 AM,9338546,14.0
bleakhaven,"May 22, 2018",5:31 AM,9338548,
baltimoron,"May 22, 2018",6:49 AM,9338612,38.0
nahneun,"May 22, 2018",6:53 AM,9338616,
baltimoron,"May 22, 2018",6:58 AM,9338626,8.0
bleakhaven,"May 22, 2018",7:15 AM,9338645,25.0
DiplomaticTies,"May 22, 2018",7:56 AM,9338691,5.0
Fairbanks,"May 22, 2018",8:11 AM,9338715,
AX2007,"May 22, 2018",8:54 AM,9338763,
bleakhaven,"May 22, 2018",9:28 AM,9338795,
e0d9n0b5,"May 22, 2018",9:56 AM,9338830,10.0
AJL,"May 22, 2018",4:54 PM,9339304,
penanceroyaltea,"May 22, 2018",5:39 PM,9339341,
bleakhaven,"May 22, 2018",7:52 PM,9339479,
chameshi_nampa,"May 23, 2018",10:24 AM,9340066,19.0
A Fellow Linguist,"May 23, 2018",12:16 PM,9340226,
Homme,"May 23, 2018",12:34 PM,9340250,27.0
bleakhaven,"May 23, 2018",12:43 PM,9340263,23.0
g transistor,"May 23, 2018",12:44 PM,9340264,
FrankCowperwood,"May 23, 2018",1:22 PM,9340314,7.0
mmmargeologist,"May 23, 2018",1:26 PM,9340317,
mmmargeologist,"May 23, 2018",1:28 PM,9340320,
FrankCowperwood,"May 23, 2018",2:22 PM,9340390,
vapahtaja,"May 23, 2018",2:32 PM,9340402,11.0
TWEEFWEND,"May 23, 2018",7:26 PM,9340749,34.0
RegisDB9,"May 23, 2018",7:26 PM,9340750,31.0
malcb33,"May 23, 2018",7:43 PM,9340768,
vacationson,"May 23, 2018",10:39 PM,9340874,14.0
objectivelyappealing,"May 24, 2018",12:33 AM,9340980,13.0
skeen7908,"May 24, 2018",1:19 AM,9341062,5.0
notwithit,"May 24, 2018",4:36 AM,9341188,
GG Allin,"May 24, 2018",6:22 AM,9341271,
cyc wid it,"May 24, 2018",8:40 AM,9341455,42.0
#dadcore,"May 24, 2018",9:37 AM,9341534,
KamoteJoe,"May 24, 2018",10:08 AM,9341572,50.0
bleakhaven,"May 24, 2018",10:13 AM,9341575,45.0
cyc wid it,"May 24, 2018",10:22 AM,9341584,
ghdvfddzgzdzg,"May 24, 2018",10:48 AM,9341612,42.0
FrankCowperwood,"May 24, 2018",11:40 AM,9341698,
ghdvfddzgzdzg,"May 24, 2018",11:47 AM,9341708,
Preemo,"May 24, 2018",12:39 PM,9341787,34.0
penanceroyaltea,"May 24, 2018",4:29 PM,9342007,
bleakhaven,"May 24, 2018",4:30 PM,9342010,
Benesyed,"May 24, 2018",5:34 PM,9342090,
vacationson,"May 25, 2018",12:29 AM,9342393,
chameshi_nampa,"May 25, 2018",10:47 AM,9342937,20.0
TWEEFWEND,"May 25, 2018",11:06 AM,9342968,19.0
ghdvfddzgzdzg,"May 25, 2018",11:53 AM,9343039,
TWEEFWEND,"May 25, 2018",12:49 PM,9343110,5.0
cyc wid it,"May 25, 2018",1:42 PM,9343162,19.0
bleakhaven,"May 25, 2018",3:22 PM,9343267,25.0
hendrix,"May 25, 2018",5:27 PM,9343426,25.0
Parker,"May 25, 2018",9:03 PM,9343605,63.0
penanceroyaltea,"May 25, 2018",9:29 PM,9343614,
Parker,"May 25, 2018",9:39 PM,9343619,
#dadcore,"May 26, 2018",8:18 AM,9343836,68.0
penanceroyaltea,"May 26, 2018",9:18 AM,9343889,
#dadcore,"May 26, 2018",9:51 AM,9343923,28.0
ghdvfddzgzdzg,"May 26, 2018",10:51 AM,9343989,31.0
Superb0bo,"May 26, 2018",11:34 AM,9344013,10.0
baltimoron,"May 26, 2018",11:37 AM,9344017,
cocostella,"May 26, 2018",2:31 PM,9344149,
Peter1,"May 26, 2018",2:39 PM,9344153,
Terminator,"May 26, 2018",3:22 PM,9344193,
Etini,"May 26, 2018",3:37 PM,9344202,33.0
happyriverz,"May 26, 2018",7:40 PM,9344392,18.0
bleakhaven,"May 26, 2018",7:45 PM,9344398,12.0
noob in 89,"May 27, 2018",7:25 AM,9344721,
Benesyed,"May 27, 2018",9:07 AM,9344823,5.0
happyriverz,"May 27, 2018",12:13 PM,9345002,
Thrift Vader,"May 27, 2018",12:22 PM,9345007,
verver,"May 27, 2018",1:32 PM,9345075,14.0
Benesyed,"May 27, 2018",2:43 PM,9345132,20.0
Zamb,"May 27, 2018",3:09 PM,9345159,
Benesyed,"May 27, 2018",3:21 PM,9345172,
oulipien,"May 27, 2018",4:56 PM,9345221,
chameshi_nampa,"May 27, 2018",9:44 PM,9345461,29.0
vacationson,"May 28, 2018",4:09 AM,9345581,12.0
colabear,"May 28, 2018",7:19 AM,9345680,
BallsBallsBalls,"May 28, 2018",8:59 AM,9345781,
BallsBallsBalls,"May 28, 2018",9:12 AM,9345792,
bleakhaven,"May 28, 2018",11:23 AM,9345895,66.0
Etini,"May 28, 2018",11:37 AM,9345905,27.0
colabear,"May 28, 2018",2:19 PM,9346044,13.0
hendrix,"May 28, 2018",5:11 PM,9346184,21.0
RegisDB9,"May 28, 2018",6:57 PM,9346336,33.0
happyriverz,"May 28, 2018",11:24 PM,9346539,30.0
beepbop,"May 29, 2018",5:55 AM,9346805,32.0
SirGrotius,"May 29, 2018",6:20 AM,9346828,
baltimoron,"May 29, 2018",6:21 AM,9346829,21.0
nahneun,"May 29, 2018",6:28 AM,9346832,
baltimoron,"May 29, 2018",6:38 AM,9346836,
Patrick R,"May 29, 2018",6:46 AM,9346841,
RegisDB9,"May 29, 2018",9:07 AM,9346996,
bleakhaven,"May 29, 2018",9:45 AM,9347055,22.0
1up,"May 29, 2018",9:55 AM,9347070,
RegisDB9,"May 29, 2018",2:21 PM,9347380,5.0
gettoasty,"May 29, 2018",3:10 PM,9347442,
beepbop,"May 29, 2018",3:12 PM,9347445,
hendrix,"May 29, 2018",3:54 PM,9347488,10.0
beepbop,"May 29, 2018",4:10 PM,9347507,12.0
baltimoron,"May 29, 2018",4:32 PM,9347537,
Lohikaarme,"May 29, 2018",4:54 PM,9347558,25.0
nahneun,"May 29, 2018",5:14 PM,9347578,
Lohikaarme,"May 29, 2018",5:24 PM,9347587,
RegisDB9,"May 29, 2018",7:02 PM,9347708,29.0
notwithit,"May 30, 2018",5:31 AM,9348054,10.0
Coldsnap,"May 30, 2018",5:35 AM,9348057,
steveoffice,"May 30, 2018",5:47 AM,9348073,
beepbop,"May 30, 2018",5:51 AM,9348081,
steveoffice,"May 30, 2018",5:54 AM,9348085,
bleakhaven,"May 30, 2018",9:38 AM,9348365,12.0
el Bert,"May 30, 2018",11:56 AM,9348532,45.0
WBaker,"May 30, 2018",1:20 PM,9348613,26.0
Fokken,"May 30, 2018",1:32 PM,9348624,44.0
AX2007,"May 30, 2018",1:33 PM,9348625,
Superb0bo,"May 30, 2018",1:41 PM,9348638,7.0
AX2007,"May 30, 2018",1:46 PM,9348644,
gettoasty,"May 30, 2018",1:51 PM,9348654,
malcb33,"May 30, 2018",2:15 PM,9348685,
notwithit,"May 30, 2018",2:30 PM,9348709,
emptym,"May 31, 2018",12:04 AM,9349275,8.0
vacationson,"May 31, 2018",2:56 AM,9349350,
vacationson,"May 31, 2018",2:58 AM,9349353,
vacationson,"May 31, 2018",2:59 AM,9349354,
vacationson,"May 31, 2018",3:03 AM,9349355,8.0
Spehsmonkey,"May 31, 2018",4:33 AM,9349399,
FrankCowperwood,"May 31, 2018",4:55 AM,9349428,
#dadcore,"May 31, 2018",5:53 AM,9349472,38.0
Etini,"May 31, 2018",5:58 AM,9349475,
vapahtaja,"May 31, 2018",6:32 AM,9349511,
nsubrmnn,"May 31, 2018",6:34 AM,9349513,
el Bert,"May 31, 2018",8:54 AM,9349691,17.0
Spehsmonkey,"May 31, 2018",9:10 AM,9349715,
cyc wid it,"May 31, 2018",9:47 AM,9349755,25.0
gettoasty,"May 31, 2018",11:26 AM,9349888,
patrick_b,"May 31, 2018",12:09 PM,9349932,
notwithit,"May 31, 2018",12:27 PM,9349958,
chameshi_nampa,"May 31, 2018",1:15 PM,9350035,14.0
RegisDB9,"May 31, 2018",6:48 PM,9350496,20.0
VitaTimH,"May 31, 2018",7:04 PM,9350531,33.0
bleakhaven,"May 31, 2018",7:29 PM,9350578,
bleakhaven,"May 31, 2018",7:30 PM,9350582,17.0
PaperSaurian,"May 31, 2018",8:06 PM,9350643,24.0
Melbush,"May 31, 2018",8:24 PM,9350676,
PaperSaurian,"May 31, 2018",8:31 PM,9350696,
penanceroyaltea,"Jun 1, 2018",12:30 AM,9350951,
VitaTimH,"Jun 1, 2018",6:50 AM,9351263,
Zamb,"Jun 1, 2018",6:56 AM,9351269,
Preemo,"Jun 1, 2018",9:01 AM,9351442,32.0
WBaker,"Jun 1, 2018",1:48 PM,9351787,18.0
Rais,"Jun 1, 2018",5:48 PM,9352075,19.0
gettoasty,"Jun 1, 2018",6:02 PM,9352089,
Rais,"Jun 1, 2018",6:21 PM,9352130,
nicelynice,"Jun 1, 2018",10:18 PM,9352423,26.0
Coldsnap,"Jun 1, 2018",11:26 PM,9352464,
nicelynice,"Jun 2, 2018",12:46 AM,9352538,6.0
FlyingMonkey,"Jun 2, 2018",7:02 AM,9352812,5.0
FlyingMonkey,"Jun 2, 2018",7:04 AM,9352815,
blue peter,"Jun 2, 2018",8:46 AM,9352923,21.0
Benesyed,"Jun 2, 2018",2:26 PM,9353280,
Rais,"Jun 2, 2018",5:00 PM,9353388,
BallsBallsBalls,"Jun 3, 2018",1:22 PM,9354246,22.0
Man with Apple,"Jun 3, 2018",1:39 PM,9354256,13.0
BallsBallsBalls,"Jun 3, 2018",10:29 PM,9354743,
chameshi_nampa,"Jun 4, 2018",12:19 AM,9354818,17.0
Tirailleur1,"Jun 4, 2018",1:36 AM,9354898,68.0
g transistor,"Jun 4, 2018",7:01 AM,9355131,
mumma,"Jun 4, 2018",7:58 AM,9355178,52.0
VitaTimH,"Jun 4, 2018",9:30 AM,9355253,
e0d9n0b5,"Jun 4, 2018",9:30 AM,9355254,
PaperSaurian,"Jun 4, 2018",11:12 AM,9355326,27.0
SirGrotius,"Jun 4, 2018",1:36 PM,9355462,
el Bert,"Jun 4, 2018",1:58 PM,9355486,31.0
NGOStudio,"Jun 4, 2018",2:20 PM,9355503,
malcb33,"Jun 4, 2018",2:28 PM,9355509,
el Bert,"Jun 4, 2018",2:49 PM,9355534,
mmmargeologist,"Jun 4, 2018",3:21 PM,9355567,
el Bert,"Jun 4, 2018",3:26 PM,9355574,
PaperSaurian,"Jun 4, 2018",4:28 PM,9355643,
beepbop,"Jun 4, 2018",5:17 PM,9355686,29.0
penanceroyaltea,"Jun 4, 2018",5:29 PM,9355697,
baltimoron,"Jun 4, 2018",5:37 PM,9355709,5.0
Benesyed,"Jun 4, 2018",5:59 PM,9355745,
flipstah,"Jun 4, 2018",6:47 PM,9355889,11.0
RegisDB9,"Jun 4, 2018",6:58 PM,9355918,29.0
bleakhaven,"Jun 4, 2018",10:28 PM,9356169,21.0
Deltax,"Jun 5, 2018",12:39 PM,9356785,24.0
gettoasty,"Jun 5, 2018",12:59 PM,9356806,
NGOStudio,"Jun 5, 2018",1:00 PM,9356807,
myshoeiswet,"Jun 5, 2018",1:46 PM,9356856,34.0
nsubrmnn,"Jun 5, 2018",2:05 PM,9356880,
Deltax,"Jun 5, 2018",2:21 PM,9356894,
Backhand,"Jun 5, 2018",4:38 PM,9357022,
colabear,"Jun 5, 2018",6:31 PM,9357181,
vacationson,"Jun 6, 2018",1:05 AM,9357403,9.0
chameshi_nampa,"Jun 6, 2018",9:50 AM,9357842,16.0
0ldb0y,"Jun 6, 2018",10:31 AM,9357897,
Spehsmonkey,"Jun 6, 2018",11:11 AM,9357967,20.0
gettoasty,"Jun 6, 2018",12:13 PM,9358049,
Etini,"Jun 6, 2018",12:14 PM,9358052,23.0
kindofyoung,"Jun 6, 2018",2:54 PM,9358255,32.0
colabear,"Jun 6, 2018",3:08 PM,9358269,
mythage,"Jun 6, 2018",3:53 PM,9358310,
RegisDB9,"Jun 6, 2018",7:25 PM,9358581,45.0
Dirt,"Jun 6, 2018",7:37 PM,9358595,
penanceroyaltea,"Jun 6, 2018",7:41 PM,9358599,
Augans,"Jun 6, 2018",8:18 PM,9358626,29.0
colabear,"Jun 6, 2018",10:16 PM,9358726,
vapahtaja,"Jun 7, 2018",5:26 AM,9358951,
conceptual 4est,"Jun 7, 2018",7:31 AM,9359073,38.0
beepbop,"Jun 7, 2018",9:04 AM,9359158,46.0
cyc wid it,"Jun 7, 2018",12:24 PM,9359416,
#dadcore,"Jun 7, 2018",4:01 PM,9359654,20.0
noob in 89,"Jun 7, 2018",5:00 PM,9359718,
itsPronouncedSteven,"Jun 7, 2018",8:48 PM,9359927,22.0
Cotton Dockers,"Jun 7, 2018",9:59 PM,9359949,50.0
gettoasty,"Jun 7, 2018",10:12 PM,9359957,
penanceroyaltea,"Jun 7, 2018",10:40 PM,9359968,
zenmarket,"Jun 8, 2018",1:09 AM,9360007,
baltimoron,"Jun 8, 2018",4:45 AM,9360078,
Cotton Dockers,"Jun 8, 2018",5:28 AM,9360115,
penanceroyaltea,"Jun 8, 2018",5:45 AM,9360128,
Cotton Dockers,"Jun 8, 2018",7:34 AM,9360259,
eglbc,"Jun 8, 2018",1:25 PM,9360615,17.0
colabear,"Jun 8, 2018",6:48 PM,9360890,7.0
NGOStudio,"Jun 8, 2018",11:42 PM,9361028,
#dadcore,"Jun 10, 2018",7:52 AM,9361973,19.0
WBaker,"Jun 10, 2018",9:19 PM,9362697,
flowcharts,"Jun 10, 2018",10:41 PM,9362735,
colabear,"Jun 11, 2018",10:48 AM,9363163,
colabear,"Jun 11, 2018",10:51 AM,9363165,11.0
ghdvfddzgzdzg,"Jun 11, 2018",11:20 AM,9363185,42.0
chameshi_nampa,"Jun 11, 2018",12:04 PM,9363227,12.0
el Bert,"Jun 11, 2018",1:53 PM,9363307,
WBaker,"Jun 11, 2018",2:15 PM,9363331,
nicelynice,"Jun 11, 2018",4:37 PM,9363463,46.0
RegisDB9,"Jun 11, 2018",6:19 PM,9363560,22.0
Preemo,"Jun 12, 2018",8:01 AM,9364048,28.0
MGoCrimson,"Jun 12, 2018",8:05 AM,9364050,
RegisDB9,"Jun 12, 2018",9:59 AM,9364192,
farood,"Jun 12, 2018",1:17 PM,9364430,20.0
justridiculous,"Jun 12, 2018",10:18 PM,9364906,
msg,"Jun 12, 2018",10:41 PM,9364919,
MGoCrimson,"Jun 12, 2018",11:51 PM,9364951,
Coldsnap,"Jun 13, 2018",5:33 AM,9365098,
Veit Lehmann,"Jun 13, 2018",8:39 AM,9365336,5.0
ethanm,"Jun 13, 2018",9:56 AM,9365435,
colabear,"Jun 13, 2018",10:12 AM,9365473,
Backhand,"Jun 13, 2018",11:29 AM,9365570,
notwithit,"Jun 13, 2018",11:45 AM,9365589,
RegisDB9,"Jun 13, 2018",12:06 PM,9365605,15.0
