username,date,hms,post_num,num_likes
Purplelabel,"Apr 23, 2019",9:53 AM,9735193,
FrankCowperwood,"Apr 23, 2019",9:56 AM,9735199,
Thrift Vader,"Apr 23, 2019",10:25 AM,9735236,
eazye,"Apr 23, 2019",10:27 AM,9735239,
Purplelabel,"Apr 23, 2019",10:31 AM,9735241,
mg92,"Apr 23, 2019",10:42 AM,9735247,27.0
conceptual 4est,"Apr 23, 2019",10:45 AM,9735250,
noob in 89,"Apr 23, 2019",11:09 AM,9735278,5.0
endorphinz,"Apr 23, 2019",11:42 AM,9735324,
jet,"Apr 23, 2019",12:16 PM,9735344,
FrankCowperwood,"Apr 23, 2019",12:22 PM,9735352,
mg92,"Apr 23, 2019",1:03 PM,9735404,
Kal Varnsen,"Apr 23, 2019",1:33 PM,9735435,
Benesyed,"Apr 23, 2019",2:28 PM,9735489,11.0
nahneun,"Apr 23, 2019",2:42 PM,9735507,
nahneun,"Apr 23, 2019",2:46 PM,9735513,
Purplelabel,"Apr 23, 2019",2:50 PM,9735516,6.0
gettoasty,"Apr 23, 2019",2:54 PM,9735520,
steveoffice,"Apr 23, 2019",3:00 PM,9735527,9.0
LuxLemon,"Apr 23, 2019",3:00 PM,9735528,
endorphinz,"Apr 23, 2019",3:09 PM,9735537,
K. Nights,"Apr 23, 2019",3:11 PM,9735541,
Purplelabel,"Apr 23, 2019",3:16 PM,9735548,
Benesyed,"Apr 23, 2019",3:22 PM,9735554,
faue,"Apr 23, 2019",3:22 PM,9735555,31.0
jtorres94,"Apr 23, 2019",3:26 PM,9735558,
Benesyed,"Apr 23, 2019",3:27 PM,9735560,
JohnAAG,"Apr 23, 2019",3:42 PM,9735577,
malcb33,"Apr 23, 2019",3:49 PM,9735585,
shopcanoeclub,"Apr 23, 2019",3:52 PM,9735586,
faue,"Apr 23, 2019",4:02 PM,9735596,
nahneun,"Apr 23, 2019",4:04 PM,9735599,
bry2000,"Apr 23, 2019",4:05 PM,9735601,
RegisDB9,"Apr 23, 2019",4:27 PM,9735627,
eazye,"Apr 23, 2019",4:44 PM,9735640,
malcb33,"Apr 23, 2019",6:01 PM,9735722,
skylarxen,"Apr 23, 2019",9:05 PM,9735850,
Thrift Vader,"Apr 23, 2019",9:23 PM,9735855,
hurts,"Apr 23, 2019",9:33 PM,9735861,
jet,"Apr 23, 2019",9:39 PM,9735863,
Cotton Dockers,"Apr 23, 2019",10:06 PM,9735869,
Purplelabel,"Apr 23, 2019",10:50 PM,9735879,
ghdvfddzgzdzg,"Apr 24, 2019",10:43 AM,9736438,21.0
cyc wid it,"Apr 24, 2019",11:03 AM,9736479,
Chunsak,"Apr 24, 2019",11:33 AM,9736529,22.0
MaiLam,"Apr 24, 2019",11:45 AM,9736542,
faue,"Apr 24, 2019",12:12 PM,9736587,
ghdvfddzgzdzg,"Apr 24, 2019",12:33 PM,9736610,
hoodog,"Apr 24, 2019",1:00 PM,9736646,
endorphinz,"Apr 24, 2019",1:49 PM,9736683,
nahneun,"Apr 24, 2019",1:54 PM,9736687,11.0
Purplelabel,"Apr 24, 2019",1:55 PM,9736689,
troika,"Apr 24, 2019",1:57 PM,9736692,
Chaconne,"Apr 24, 2019",2:17 PM,9736714,
gettoasty,"Apr 24, 2019",2:23 PM,9736722,9.0
Purplelabel,"Apr 24, 2019",2:34 PM,9736733,
GeorgeC,"Apr 24, 2019",3:37 PM,9736786,
Benesyed,"Apr 24, 2019",3:57 PM,9736799,14.0
Kal Varnsen,"Apr 24, 2019",4:44 PM,9736849,14.0
MGoCrimson,"Apr 24, 2019",5:03 PM,9736867,
cocostella,"Apr 24, 2019",5:10 PM,9736874,
gettoasty,"Apr 24, 2019",5:29 PM,9736892,
e0d9n0b5,"Apr 24, 2019",5:59 PM,9736912,
Benesyed,"Apr 24, 2019",6:02 PM,9736915,
NO MERCY,"Apr 24, 2019",6:41 PM,9736957,
ghdvfddzgzdzg,"Apr 24, 2019",6:41 PM,9736960,
Benesyed,"Apr 24, 2019",6:47 PM,9736964,
faue,"Apr 24, 2019",6:48 PM,9736966,
steveoffice,"Apr 24, 2019",7:05 PM,9736975,
colabear,"Apr 24, 2019",7:06 PM,9736977,7.0
RegisDB9,"Apr 24, 2019",7:07 PM,9736980,33.0
endorphinz,"Apr 24, 2019",7:13 PM,9736988,
CPAJay1221,"Apr 24, 2019",7:13 PM,9736990,
endorphinz,"Apr 24, 2019",7:22 PM,9737000,
FrankCowperwood,"Apr 24, 2019",7:41 PM,9737015,
RegisDB9,"Apr 24, 2019",7:42 PM,9737016,
endorphinz,"Apr 24, 2019",7:47 PM,9737025,
Benesyed,"Apr 24, 2019",7:50 PM,9737028,
FrankCowperwood,"Apr 24, 2019",7:53 PM,9737029,
MGoCrimson,"Apr 24, 2019",7:58 PM,9737033,
Oldsrocket27,"Apr 24, 2019",8:19 PM,9737046,
endorphinz,"Apr 24, 2019",8:35 PM,9737060,
ghdvfddzgzdzg,"Apr 24, 2019",8:36 PM,9737063,
cocostella,"Apr 24, 2019",9:18 PM,9737094,
Chunsak,"Apr 24, 2019",9:23 PM,9737098,
Kal Varnsen,"Apr 24, 2019",9:30 PM,9737099,
Coldsnap,"Apr 24, 2019",10:54 PM,9737128,
Purplelabel,"Apr 24, 2019",11:17 PM,9737137,
Peter1,"Apr 25, 2019",1:30 AM,9737158,
troika,"Apr 25, 2019",4:27 AM,9737217,
bencap,"Apr 25, 2019",6:18 AM,9737293,
RegisDB9,"Apr 25, 2019",6:49 AM,9737318,
Coldsnap,"Apr 25, 2019",6:50 AM,9737319,
nahneun,"Apr 25, 2019",6:52 AM,9737322,24.0
#dadcore,"Apr 25, 2019",7:12 AM,9737343,44.0
kindofyoung,"Apr 25, 2019",10:01 AM,9737602,57.0
nahneun,"Apr 25, 2019",10:08 AM,9737608,
FrankCowperwood,"Apr 25, 2019",10:09 AM,9737609,5.0
Teger,"Apr 25, 2019",10:21 AM,9737633,5.0
steveoffice,"Apr 25, 2019",10:28 AM,9737643,
RegisDB9,"Apr 25, 2019",10:45 AM,9737660,
Chunsak,"Apr 25, 2019",10:51 AM,9737673,25.0
endorphinz,"Apr 25, 2019",10:55 AM,9737680,
faue,"Apr 25, 2019",11:21 AM,9737723,18.0
mmmargeologist,"Apr 25, 2019",11:58 AM,9737780,
eazye,"Apr 25, 2019",12:38 PM,9737838,
nahneun,"Apr 25, 2019",12:55 PM,9737862,
Spehsmonkey,"Apr 25, 2019",1:06 PM,9737877,
dotcomzzz,"Apr 25, 2019",1:12 PM,9737880,
g transistor,"Apr 25, 2019",1:51 PM,9737930,64.0
JohnAAG,"Apr 25, 2019",2:20 PM,9737967,
e0d9n0b5,"Apr 25, 2019",2:52 PM,9737989,17.0
RegisDB9,"Apr 25, 2019",3:11 PM,9738005,
Coldsnap,"Apr 25, 2019",5:12 PM,9738082,
metranger8694,"Apr 25, 2019",5:57 PM,9738115,
Benesyed,"Apr 25, 2019",6:03 PM,9738119,
steveoffice,"Apr 25, 2019",6:11 PM,9738125,5.0
RegisDB9,"Apr 25, 2019",6:19 PM,9738130,10.0
Benesyed,"Apr 25, 2019",6:20 PM,9738133,
nahneun,"Apr 25, 2019",7:01 PM,9738163,
penanceroyaltea,"Apr 25, 2019",8:15 PM,9738266,
Kal Varnsen,"Apr 25, 2019",9:13 PM,9738326,29.0
ShoutOutsFoMyBo,"Apr 25, 2019",9:28 PM,9738336,16.0
Nyarlathotep,"Apr 25, 2019",11:21 PM,9738385,
Riva,"Apr 26, 2019",1:14 AM,9738421,
Benesyed,"Apr 26, 2019",2:19 AM,9738515,
nahneun,"Apr 26, 2019",5:03 AM,9738593,
zxcvbn,"Apr 26, 2019",5:45 AM,9738612,16.0
Login,"Apr 26, 2019",7:39 AM,9738707,
steveoffice,"Apr 26, 2019",7:45 AM,9738713,33.0
RXS09,"Apr 26, 2019",8:11 AM,9738745,
jtorres94,"Apr 26, 2019",8:15 AM,9738753,
FrankCowperwood,"Apr 26, 2019",9:28 AM,9738865,
FrankCowperwood,"Apr 26, 2019",9:31 AM,9738868,37.0
eazye,"Apr 26, 2019",10:15 AM,9738961,
Parker,"Apr 26, 2019",10:33 AM,9739001,8.0
FrankCowperwood,"Apr 26, 2019",11:39 AM,9739111,6.0
RegisDB9,"Apr 26, 2019",11:43 AM,9739122,20.0
RegisDB9,"Apr 26, 2019",11:46 AM,9739127,17.0
kindofyoung,"Apr 26, 2019",2:07 PM,9739348,5.0
faue,"Apr 26, 2019",2:12 PM,9739353,23.0
cbusguy,"Apr 26, 2019",3:28 PM,9739424,11.0
cyc wid it,"Apr 26, 2019",11:18 PM,9739748,10.0
#dadcore,"Apr 27, 2019",12:02 PM,9740185,23.0
cbusguy,"Apr 27, 2019",3:15 PM,9740334,15.0
thatoneguy,"Apr 27, 2019",4:02 PM,9740370,42.0
#dadcore,"Apr 27, 2019",4:15 PM,9740386,
cbusguy,"Apr 27, 2019",8:22 PM,9740552,
penanceroyaltea,"Apr 28, 2019",3:46 AM,9740683,
hoodog,"Apr 28, 2019",4:47 AM,9740704,
OccultaVexillum,"Apr 28, 2019",4:58 AM,9740710,
Newcomer,"Apr 28, 2019",9:29 AM,9740886,17.0
Benesyed,"Apr 28, 2019",10:27 AM,9740935,
mythage,"Apr 28, 2019",1:05 PM,9741056,
cbusguy,"Apr 28, 2019",1:11 PM,9741059,31.0
FrankCowperwood,"Apr 28, 2019",1:22 PM,9741071,
cbusguy,"Apr 28, 2019",1:49 PM,9741085,
steveoffice,"Apr 28, 2019",5:24 PM,9741302,
penanceroyaltea,"Apr 28, 2019",7:39 PM,9741381,
hurts,"Apr 29, 2019",2:50 AM,9741578,5.0
Riva,"Apr 29, 2019",5:25 AM,9741627,
#dadcore,"Apr 29, 2019",7:18 AM,9741697,30.0
Parker,"Apr 29, 2019",7:50 AM,9741744,5.0
#dadcore,"Apr 29, 2019",9:39 AM,9741874,5.0
FlyingMonkey,"Apr 29, 2019",9:50 AM,9741897,5.0
Parker,"Apr 29, 2019",11:28 AM,9741995,
cyc wid it,"Apr 29, 2019",12:12 PM,9742043,12.0
Ebitdaddy,"Apr 29, 2019",12:28 PM,9742066,
RegisDB9,"Apr 29, 2019",3:19 PM,9742210,26.0
Benesyed,"Apr 29, 2019",7:06 PM,9742412,12.0
Callusing,"Apr 29, 2019",7:21 PM,9742428,
Benesyed,"Apr 29, 2019",8:16 PM,9742463,
penanceroyaltea,"Apr 30, 2019",1:39 AM,9742574,7.0
Jobst,"Apr 30, 2019",6:17 AM,9742672,
Benesyed,"Apr 30, 2019",6:23 AM,9742679,
nahneun,"Apr 30, 2019",8:09 AM,9742789,
cyc wid it,"Apr 30, 2019",8:48 AM,9742844,24.0
Peter1,"Apr 30, 2019",9:08 AM,9742866,
Teger,"Apr 30, 2019",9:56 AM,9742935,
cbusguy,"Apr 30, 2019",10:30 AM,9743012,11.0
Benesyed,"Apr 30, 2019",11:02 AM,9743059,
RegisDB9,"Apr 30, 2019",6:44 PM,9743512,25.0
cocostella,"Apr 30, 2019",7:02 PM,9743547,
RegisDB9,"Apr 30, 2019",7:31 PM,9743572,
RegisDB9,"Apr 30, 2019",7:34 PM,9743573,
grayfox,"Apr 30, 2019",7:56 PM,9743583,
SirGrotius,"May 1, 2019",6:02 AM,9743809,
shopcanoeclub,"May 1, 2019",12:50 PM,9744299,20.0
RegisDB9,"May 1, 2019",1:05 PM,9744322,
cbusguy,"May 1, 2019",5:41 PM,9744608,
steveoffice,"May 1, 2019",6:04 PM,9744631,6.0
gettoasty,"May 1, 2019",6:05 PM,9744634,
cbusguy,"May 1, 2019",7:02 PM,9744687,
Teger,"May 1, 2019",8:13 PM,9744735,
cbusguy,"May 1, 2019",8:37 PM,9744763,
grizzlybear,"May 1, 2019",10:59 PM,9744806,
hoodog,"May 2, 2019",4:11 AM,9744884,
#dadcore,"May 2, 2019",8:58 AM,9745209,30.0
Kal Varnsen,"May 2, 2019",9:26 AM,9745258,
KamoteJoe,"May 2, 2019",9:52 AM,9745298,9.0
grizzlybear,"May 2, 2019",10:01 AM,9745316,
grizzlybear,"May 2, 2019",10:02 AM,9745320,
e0d9n0b5,"May 2, 2019",10:53 AM,9745388,
shopcanoeclub,"May 2, 2019",11:15 AM,9745424,
cyc wid it,"May 2, 2019",11:18 AM,9745427,26.0
mg92,"May 2, 2019",1:33 PM,9745600,19.0
cbusguy,"May 2, 2019",2:55 PM,9745689,17.0
flipstah,"May 2, 2019",4:58 PM,9745811,8.0
chameshi_nampa,"May 2, 2019",7:10 PM,9745934,17.0
gettoasty,"May 2, 2019",7:36 PM,9745958,9.0
Peter1,"May 2, 2019",11:32 PM,9746064,
flipstah,"May 3, 2019",4:41 AM,9746131,
leisurewear,"May 3, 2019",6:38 AM,9746221,39.0
0ldb0y,"May 3, 2019",6:58 AM,9746238,
cyc wid it,"May 3, 2019",8:28 AM,9746346,19.0
robinsongreen68,"May 3, 2019",8:41 AM,9746368,
Newcomer,"May 3, 2019",10:51 AM,9746584,31.0
Kal Varnsen,"May 3, 2019",11:02 AM,9746612,
Man with Apple,"May 3, 2019",11:41 AM,9746684,
nahneun,"May 3, 2019",1:33 PM,9746879,6.0
Chunsak,"May 3, 2019",2:06 PM,9746919,23.0
flipstah,"May 3, 2019",2:27 PM,9746948,
cyc wid it,"May 3, 2019",2:32 PM,9746954,
0ldb0y,"May 3, 2019",2:58 PM,9746992,
Kal Varnsen,"May 3, 2019",3:22 PM,9747013,
chameshi_nampa,"May 4, 2019",9:37 AM,9747679,
Benesyed,"May 4, 2019",11:02 AM,9747754,35.0
#dadcore,"May 4, 2019",12:35 PM,9747848,11.0
steveoffice,"May 4, 2019",12:40 PM,9747855,
Darkside,"May 4, 2019",12:45 PM,9747859,
#dadcore,"May 4, 2019",12:49 PM,9747866,
MGoCrimson,"May 4, 2019",1:59 PM,9747928,
Benesyed,"May 4, 2019",2:18 PM,9747947,
troika,"May 4, 2019",2:28 PM,9747953,6.0
FrankCowperwood,"May 4, 2019",2:47 PM,9747963,
faue,"May 4, 2019",5:07 PM,9748056,21.0
penanceroyaltea,"May 4, 2019",5:45 PM,9748090,50.0
Fairbanks,"May 4, 2019",6:15 PM,9748120,
ShoutOutsFoMyBo,"May 4, 2019",6:27 PM,9748128,
nsubrmnn,"May 4, 2019",6:28 PM,9748129,
Chunsak,"May 4, 2019",6:34 PM,9748132,
penanceroyaltea,"May 4, 2019",7:00 PM,9748143,
CPAJay1221,"May 4, 2019",7:03 PM,9748146,
Riva,"May 4, 2019",9:47 PM,9748232,
nsubrmnn,"May 4, 2019",11:19 PM,9748260,
Coldsnap,"May 5, 2019",4:03 AM,9748335,15.0
Nbarbar,"May 5, 2019",4:34 AM,9748346,
leisurewear,"May 5, 2019",6:08 AM,9748395,
Newcomer,"May 5, 2019",6:50 AM,9748419,
Benesyed,"May 5, 2019",7:46 AM,9748475,15.0
bencap,"May 5, 2019",7:55 AM,9748482,26.0
jet,"May 5, 2019",8:49 AM,9748514,
nsubrmnn,"May 5, 2019",9:06 AM,9748529,6.0
Benesyed,"May 5, 2019",10:17 AM,9748582,25.0
ghdvfddzgzdzg,"May 5, 2019",10:29 AM,9748586,
falgfalg,"May 5, 2019",11:06 AM,9748630,17.0
AJL,"May 5, 2019",11:18 AM,9748643,17.0
GeorgeC,"May 5, 2019",11:26 AM,9748652,8.0
#dadcore,"May 5, 2019",1:28 PM,9748775,40.0
AJL,"May 5, 2019",3:32 PM,9748870,
tgaith77,"May 5, 2019",8:52 PM,9749071,5.0
jet,"May 5, 2019",11:37 PM,9749127,
Coldsnap,"May 5, 2019",11:46 PM,9749130,
itsPronouncedSteven,"May 6, 2019",1:12 AM,9749146,34.0
UrbanComposition,"May 6, 2019",5:36 AM,9749238,38.0
Coldsnap,"May 6, 2019",6:08 AM,9749263,16.0
Thrift Vader,"May 6, 2019",6:40 AM,9749289,
justridiculous,"May 6, 2019",11:34 AM,9749737,20.0
justridiculous,"May 6, 2019",11:36 AM,9749742,
cbusguy,"May 6, 2019",11:46 AM,9749752,7.0
cocostella,"May 6, 2019",12:10 PM,9749785,
faue,"May 6, 2019",4:21 PM,9750094,29.0
kbadgley84,"May 6, 2019",5:20 PM,9750141,
FrankCowperwood,"May 7, 2019",8:36 AM,9750774,43.0
shopcanoeclub,"May 7, 2019",10:36 AM,9750952,25.0
Chunsak,"May 7, 2019",10:43 AM,9750960,43.0
ghdvfddzgzdzg,"May 7, 2019",10:53 AM,9750972,
flipstah,"May 7, 2019",11:07 AM,9750993,12.0
nahneun,"May 7, 2019",11:34 AM,9751031,5.0
Benesyed,"May 7, 2019",12:11 PM,9751091,
flipstah,"May 7, 2019",3:12 PM,9751332,
penanceroyaltea,"May 7, 2019",4:39 PM,9751435,
troika,"May 7, 2019",6:45 PM,9751537,
flipstah,"May 7, 2019",8:40 PM,9751643,
penanceroyaltea,"May 7, 2019",8:49 PM,9751653,
penanceroyaltea,"May 7, 2019",11:00 PM,9751712,33.0
Benesyed,"May 8, 2019",2:02 AM,9751771,21.0
nahneun,"May 8, 2019",5:14 AM,9751861,
noob in 89,"May 8, 2019",5:34 AM,9751876,
nahneun,"May 8, 2019",5:37 AM,9751878,6.0
Thrift Vader,"May 8, 2019",5:45 AM,9751885,
kindofyoung,"May 8, 2019",6:12 AM,9751919,37.0
Benesyed,"May 8, 2019",6:18 AM,9751930,24.0
nahneun,"May 8, 2019",7:32 AM,9752053,
Benesyed,"May 8, 2019",9:36 AM,9752230,
Benesyed,"May 8, 2019",9:37 AM,9752235,
nahneun,"May 8, 2019",9:57 AM,9752266,
Benesyed,"May 8, 2019",11:18 AM,9752386,
nahneun,"May 8, 2019",11:48 AM,9752423,
jet,"May 8, 2019",11:49 AM,9752426,
kbadgley84,"May 8, 2019",12:04 PM,9752443,10.0
xEnvy,"May 8, 2019",1:15 PM,9752526,25.0
steveoffice,"May 8, 2019",1:22 PM,9752533,
nahneun,"May 8, 2019",1:31 PM,9752546,
xEnvy,"May 8, 2019",1:34 PM,9752549,
justridiculous,"May 8, 2019",5:10 PM,9752763,
grayfox,"May 8, 2019",6:36 PM,9752861,15.0
Benesyed,"May 9, 2019",12:52 AM,9753077,15.0
Newcomer,"May 9, 2019",5:27 AM,9753179,23.0
baltimoron,"May 9, 2019",5:36 AM,9753184,41.0
cyc wid it,"May 9, 2019",8:07 AM,9753315,
e0d9n0b5,"May 9, 2019",8:53 AM,9753392,
nahneun,"May 9, 2019",8:57 AM,9753400,
0ldb0y,"May 9, 2019",10:15 AM,9753500,
mg92,"May 9, 2019",1:57 PM,9753802,16.0
nicelynice,"May 9, 2019",2:29 PM,9753836,12.0
e0d9n0b5,"May 9, 2019",5:42 PM,9754020,
mmmargeologist,"May 9, 2019",6:57 PM,9754126,
skeen7908,"May 9, 2019",7:03 PM,9754133,
gettoasty,"May 9, 2019",7:33 PM,9754150,19.0
accordion,"May 9, 2019",10:36 PM,9754259,27.0
UrbanComposition,"May 9, 2019",11:38 PM,9754278,
xEnvy,"May 9, 2019",11:40 PM,9754279,
Benesyed,"May 10, 2019",12:30 AM,9754293,
Benesyed,"May 10, 2019",12:39 AM,9754294,22.0
Darkside,"May 10, 2019",4:39 AM,9754371,33.0
troika,"May 10, 2019",5:30 AM,9754419,
#dadcore,"May 10, 2019",8:43 AM,9754645,47.0
nahneun,"May 10, 2019",9:03 AM,9754677,
michaellosauro,"May 10, 2019",9:09 AM,9754679,
cocostella,"May 10, 2019",9:12 AM,9754685,
mmmargeologist,"May 10, 2019",10:06 AM,9754741,
#dadcore,"May 10, 2019",10:17 AM,9754754,
faue,"May 10, 2019",3:10 PM,9755142,30.0
Nbarbar,"May 10, 2019",3:55 PM,9755197,
ShoutOutsFoMyBo,"May 10, 2019",6:32 PM,9755323,
penanceroyaltea,"May 10, 2019",7:27 PM,9755363,25.0
gettoasty,"May 10, 2019",8:02 PM,9755387,
FrankCowperwood,"May 10, 2019",8:03 PM,9755389,
Coldsnap,"May 10, 2019",8:11 PM,9755399,
Kal Varnsen,"May 10, 2019",10:25 PM,9755452,6.0
Benesyed,"May 10, 2019",11:52 PM,9755478,
faue,"May 11, 2019",3:07 AM,9755508,
faue,"May 11, 2019",3:58 AM,9755523,
AJL,"May 11, 2019",4:58 AM,9755546,
penanceroyaltea,"May 11, 2019",7:49 AM,9755648,
Benesyed,"May 11, 2019",7:57 AM,9755654,22.0
mmmargeologist,"May 11, 2019",8:08 AM,9755660,
mmmargeologist,"May 11, 2019",8:11 AM,9755661,
penanceroyaltea,"May 11, 2019",9:13 AM,9755732,
Benesyed,"May 11, 2019",9:41 AM,9755761,
GeorgeC,"May 11, 2019",11:03 AM,9755849,
mmmargeologist,"May 11, 2019",12:21 PM,9755923,
IEG,"May 11, 2019",1:29 PM,9755978,
Mercurio,"May 11, 2019",1:55 PM,9756012,
IEG,"May 11, 2019",2:04 PM,9756021,
Chunsak,"May 11, 2019",2:28 PM,9756055,21.0
IEG,"May 11, 2019",3:47 PM,9756134,
flipstah,"May 11, 2019",4:47 PM,9756204,7.0
Thrift Vader,"May 11, 2019",9:56 PM,9756447,
emptym,"May 11, 2019",10:02 PM,9756450,28.0
mg92,"May 12, 2019",4:18 AM,9756510,23.0
the kidcrash,"May 12, 2019",6:22 AM,9756565,22.0
Citaro,"May 12, 2019",6:35 AM,9756573,33.0
ghdvfddzgzdzg,"May 12, 2019",6:58 AM,9756592,
Coldsnap,"May 12, 2019",7:07 AM,9756599,
steveoffice,"May 12, 2019",7:25 AM,9756611,
noob in 89,"May 12, 2019",7:43 AM,9756625,
Coldsnap,"May 12, 2019",7:44 AM,9756627,
IEG,"May 12, 2019",7:52 AM,9756639,
IEG,"May 12, 2019",8:01 AM,9756653,
zxcvbn,"May 12, 2019",8:09 AM,9756660,17.0
bamgrinus,"May 12, 2019",9:44 AM,9756782,
FrankCowperwood,"May 12, 2019",11:12 AM,9756857,
flipstah,"May 12, 2019",12:57 PM,9756953,
MGoCrimson,"May 12, 2019",1:23 PM,9756969,
faue,"May 12, 2019",1:52 PM,9756991,19.0
FrankCowperwood,"May 12, 2019",2:16 PM,9757009,
Benesyed,"May 12, 2019",2:38 PM,9757022,40.0
faue,"May 12, 2019",2:38 PM,9757023,5.0
FrankCowperwood,"May 12, 2019",7:00 PM,9757269,
Parker,"May 12, 2019",8:31 PM,9757346,
chocsosa,"May 12, 2019",9:57 PM,9757378,
Fuuma,"May 13, 2019",4:08 AM,9757481,
#dadcore,"May 13, 2019",7:38 AM,9757631,38.0
FrankCowperwood,"May 13, 2019",7:58 AM,9757664,
eazye,"May 13, 2019",9:37 AM,9757796,
mg92,"May 13, 2019",11:17 AM,9757932,
ghdvfddzgzdzg,"May 13, 2019",11:56 AM,9757974,14.0
penanceroyaltea,"May 13, 2019",12:48 PM,9758021,51.0
Benesyed,"May 14, 2019",12:17 AM,9758517,25.0
Peter1,"May 14, 2019",2:14 AM,9758555,
Fuuma,"May 14, 2019",6:57 AM,9758719,55.0
cocostella,"May 14, 2019",8:26 AM,9758819,
MaiLam,"May 14, 2019",10:44 AM,9759006,
cyc wid it,"May 14, 2019",11:33 AM,9759064,18.0
e0d9n0b5,"May 14, 2019",1:54 PM,9759272,
troika,"May 14, 2019",2:35 PM,9759318,
DLester,"May 14, 2019",3:15 PM,9759352,
DLester,"May 14, 2019",3:16 PM,9759354,
Isolation,"May 15, 2019",6:16 AM,9759942,8.0
#dadcore,"May 15, 2019",11:55 AM,9760374,37.0
Nayyyyy,"May 15, 2019",12:27 PM,9760419,18.0
mg92,"May 15, 2019",1:44 PM,9760531,23.0
faue,"May 15, 2019",3:24 PM,9760637,12.0
Newcomer,"May 15, 2019",4:25 PM,9760713,33.0
grayfox,"May 15, 2019",7:26 PM,9760900,14.0
justridiculous,"May 15, 2019",7:55 PM,9760924,23.0
Fuuma,"May 16, 2019",2:34 AM,9761091,
mmmargeologist,"May 16, 2019",4:03 AM,9761122,
MaiLam,"May 16, 2019",4:12 AM,9761125,
cyc wid it,"May 16, 2019",8:11 AM,9761365,17.0
cocostella,"May 16, 2019",8:24 AM,9761379,
Nayyyyy,"May 16, 2019",11:42 AM,9761722,15.0
RegisDB9,"May 16, 2019",3:34 PM,9762027,
Oldsrocket27,"May 16, 2019",3:40 PM,9762033,8.0
faue,"May 16, 2019",3:42 PM,9762037,30.0
gettoasty,"May 16, 2019",8:14 PM,9762295,25.0
Ebitdaddy,"May 16, 2019",10:36 PM,9762380,
Fuuma,"May 17, 2019",4:28 AM,9762503,
Coldsnap,"May 17, 2019",4:41 AM,9762513,
Benesyed,"May 17, 2019",5:24 AM,9762555,
Isolation,"May 17, 2019",6:49 AM,9762662,18.0
cyc wid it,"May 17, 2019",8:52 AM,9762834,33.0
flipstah,"May 17, 2019",9:26 AM,9762889,7.0
penanceroyaltea,"May 17, 2019",12:16 PM,9763130,
emptym,"May 17, 2019",11:02 PM,9763647,13.0
Mercurio,"May 17, 2019",11:54 PM,9763665,
flipstah,"May 18, 2019",4:52 AM,9763733,
tennessee,"May 18, 2019",4:59 AM,9763736,
Nayyyyy,"May 18, 2019",5:05 AM,9763737,
penanceroyaltea,"May 18, 2019",10:50 AM,9763985,42.0
#dadcore,"May 18, 2019",12:19 PM,9764067,44.0
penanceroyaltea,"May 18, 2019",12:25 PM,9764075,
Spehsmonkey,"May 18, 2019",1:35 PM,9764152,
cyc wid it,"May 18, 2019",3:37 PM,9764278,27.0
verver,"May 18, 2019",3:39 PM,9764281,
gettoasty,"May 18, 2019",3:47 PM,9764290,
Benesyed,"May 18, 2019",4:51 PM,9764320,
Gerry Nelson,"May 18, 2019",9:38 PM,9764474,8.0
dalevy,"May 18, 2019",10:19 PM,9764488,10.0
happyriverz,"May 18, 2019",10:36 PM,9764496,24.0
KamoteJoe,"May 19, 2019",2:11 PM,9764972,46.0
Nayyyyy,"May 19, 2019",2:15 PM,9764976,16.0
shopcanoeclub,"May 19, 2019",2:38 PM,9764990,34.0
mmmargeologist,"May 19, 2019",3:45 PM,9765035,
willy cheesesteak,"May 19, 2019",8:15 PM,9765268,55.0
Isolation,"May 20, 2019",7:51 AM,9765562,17.0
cyc wid it,"May 20, 2019",11:34 AM,9765817,8.0
ShoutOutsFoMyBo,"May 20, 2019",11:55 AM,9765833,
RegisDB9,"May 20, 2019",6:53 PM,9766213,22.0
brokeassp,"May 20, 2019",8:09 PM,9766280,
Purplelabel,"May 21, 2019",3:56 AM,9766474,22.0
Kaplan,"May 21, 2019",4:37 AM,9766492,
brokeassp,"May 21, 2019",5:12 AM,9766509,
#dadcore,"May 21, 2019",6:39 AM,9766570,26.0
Nbarbar,"May 21, 2019",6:44 AM,9766579,
Coldsnap,"May 21, 2019",7:11 AM,9766608,
#dadcore,"May 21, 2019",8:25 AM,9766686,
Chunsak,"May 21, 2019",8:28 AM,9766692,21.0
shopcanoeclub,"May 21, 2019",9:28 AM,9766766,
shopcanoeclub,"May 21, 2019",9:31 AM,9766770,16.0
justridiculous,"May 21, 2019",1:35 PM,9767074,
cbusguy,"May 21, 2019",1:39 PM,9767080,6.0
cocostella,"May 21, 2019",2:13 PM,9767116,
Nbarbar,"May 21, 2019",9:38 PM,9767494,
cbusguy,"May 22, 2019",4:32 AM,9767628,
Nbarbar,"May 22, 2019",4:40 AM,9767637,
Slin,"May 22, 2019",9:46 AM,9768019,16.0
NO MERCY,"May 22, 2019",12:59 PM,9768339,51.0
cbusguy,"May 22, 2019",1:08 PM,9768349,12.0
penanceroyaltea,"May 22, 2019",1:34 PM,9768373,
Mercurio,"May 22, 2019",1:46 PM,9768409,
Etini,"May 22, 2019",1:49 PM,9768417,18.0
penanceroyaltea,"May 22, 2019",1:49 PM,9768418,
Mercurio,"May 22, 2019",1:55 PM,9768428,
